"","dateRep","countriesAndTerritories","cases","popData2019","cum_cases","casesPerMillion"
"26006",2020-02-15,"Taiwan",0,23773881,18,0.757133427226291
"26007",2020-02-16,"Taiwan",0,23773881,18,0.757133427226291
"26008",2020-02-17,"Taiwan",2,23773881,20,0.841259363584768
"26009",2020-02-18,"Taiwan",2,23773881,22,0.925385299943244
"26010",2020-02-19,"Taiwan",0,23773881,22,0.925385299943244
"26011",2020-02-20,"Taiwan",2,23773881,24,1.00951123630172
"26012",2020-02-21,"Taiwan",0,23773881,24,1.00951123630172
"26013",2020-02-22,"Taiwan",2,23773881,26,1.0936371726602
"26014",2020-02-23,"Taiwan",0,23773881,26,1.0936371726602
"26015",2020-02-24,"Taiwan",2,23773881,28,1.17776310901867
"26016",2020-02-25,"Taiwan",2,23773881,30,1.26188904537715
"26017",2020-02-26,"Taiwan",1,23773881,31,1.30395201355639
"26018",2020-02-27,"Taiwan",1,23773881,32,1.34601498173563
"26019",2020-02-28,"Taiwan",2,23773881,34,1.43014091809411
"26020",2020-02-29,"Taiwan",5,23773881,39,1.6404557589903
"26021",2020-03-01,"Taiwan",1,23773881,40,1.68251872716954
"26022",2020-03-02,"Taiwan",0,23773881,40,1.68251872716954
"26023",2020-03-03,"Taiwan",1,23773881,41,1.72458169534877
"26024",2020-03-04,"Taiwan",1,23773881,42,1.76664466352801
"26025",2020-03-06,"Taiwan",2,23773881,44,1.85077059988649
"26026",2020-03-07,"Taiwan",1,23773881,45,1.89283356806573
"26027",2020-03-08,"Taiwan",0,23773881,45,1.89283356806573
"26028",2020-03-09,"Taiwan",0,23773881,45,1.89283356806573
"26029",2020-03-11,"Taiwan",3,23773881,48,2.01902247260344
"26030",2020-03-12,"Taiwan",0,23773881,48,2.01902247260344
"26031",2020-03-13,"Taiwan",1,23773881,49,2.06108544078268
"26032",2020-03-14,"Taiwan",4,23773881,53,2.22933731349963
"26033",2020-03-15,"Taiwan",6,23773881,59,2.48171512257506
"26034",2020-03-16,"Taiwan",0,23773881,59,2.48171512257506
"26035",2020-03-17,"Taiwan",8,23773881,67,2.81821886800897
"26036",2020-03-18,"Taiwan",10,23773881,77,3.23884854980136
"26037",2020-03-19,"Taiwan",31,23773881,108,4.54280056335775
"26038",2020-03-20,"Taiwan",0,23773881,108,4.54280056335775
"26039",2020-03-21,"Taiwan",27,23773881,135,5.67850070419718
"26040",2020-03-22,"Taiwan",18,23773881,153,6.43563413142347
"26041",2020-03-23,"Taiwan",12,23773881,165,6.94038974957433
"26042",2020-03-24,"Taiwan",30,23773881,195,8.20227879495149
"26043",2020-03-25,"Taiwan",21,23773881,216,9.08560112671549
"26044",2020-03-26,"Taiwan",19,23773881,235,9.88479752212102
"26045",2020-03-27,"Taiwan",17,23773881,252,10.5998679811681
"26046",2020-03-28,"Taiwan",15,23773881,267,11.2308125038566
"26047",2020-03-29,"Taiwan",16,23773881,283,11.9038199947245
"26048",2020-03-30,"Taiwan",23,23773881,306,12.8712682628469
"26049",2020-03-31,"Taiwan",0,23773881,306,12.8712682628469
"26050",2020-04-01,"Taiwan",16,23773881,322,13.5442757537148
"26051",2020-04-02,"Taiwan",17,23773881,339,14.2593462127618
"26052",2020-04-03,"Taiwan",0,23773881,339,14.2593462127618
"26053",2020-04-04,"Taiwan",16,23773881,355,14.9323537036296
"26054",2020-04-05,"Taiwan",8,23773881,363,15.2688574490635
"26055",2020-04-06,"Taiwan",0,23773881,363,15.2688574490635
"26056",2020-04-07,"Taiwan",10,23773881,373,15.6894871308559
"26057",2020-04-08,"Taiwan",3,23773881,376,15.8156760353936
"26058",2020-04-09,"Taiwan",3,23773881,379,15.9418649399313
"26059",2020-04-10,"Taiwan",1,23773881,380,15.9839279081106
"26060",2020-04-11,"Taiwan",0,23773881,380,15.9839279081106
"26061",2020-04-12,"Taiwan",5,23773881,385,16.1942427490068
"26062",2020-04-13,"Taiwan",3,23773881,388,16.3204316535445
"26063",2020-04-14,"Taiwan",5,23773881,393,16.5307464944407
"26064",2020-04-15,"Taiwan",2,23773881,395,16.6148724307992
"26065",2020-04-16,"Taiwan",0,23773881,395,16.6148724307992
"26066",2020-04-17,"Taiwan",0,23773881,395,16.6148724307992
"26067",2020-04-18,"Taiwan",0,23773881,395,16.6148724307992
"26068",2020-04-19,"Taiwan",3,23773881,398,16.7410613353369
"26069",2020-04-20,"Taiwan",22,23773881,420,17.6664466352801
"26070",2020-04-21,"Taiwan",2,23773881,422,17.7505725716386
"26071",2020-04-22,"Taiwan",3,23773881,425,17.8767614761763
"26072",2020-04-23,"Taiwan",1,23773881,426,17.9188244443556
"26073",2020-04-24,"Taiwan",1,23773881,427,17.9608874125348
"26074",2020-04-25,"Taiwan",1,23773881,428,18.002950380714
"26075",2020-04-26,"Taiwan",1,23773881,429,18.0450133488933
"26076",2020-04-27,"Taiwan",0,23773881,429,18.0450133488933
"26077",2020-04-28,"Taiwan",0,23773881,429,18.0450133488933
"26078",2020-04-29,"Taiwan",0,23773881,429,18.0450133488933
"26079",2020-04-30,"Taiwan",0,23773881,429,18.0450133488933
"26080",2020-05-01,"Taiwan",0,23773881,429,18.0450133488933
"26081",2020-05-02,"Taiwan",0,23773881,429,18.0450133488933
"26082",2020-05-03,"Taiwan",3,23773881,432,18.171202253431
"26083",2020-05-04,"Taiwan",4,23773881,436,18.3394541261479
"26084",2020-05-05,"Taiwan",2,23773881,438,18.4235800625064
"26085",2020-05-06,"Taiwan",0,23773881,438,18.4235800625064
"26086",2020-05-07,"Taiwan",1,23773881,439,18.4656430306857
"26087",2020-05-08,"Taiwan",1,23773881,440,18.5077059988649
"26088",2020-05-09,"Taiwan",0,23773881,440,18.5077059988649
"26089",2020-05-10,"Taiwan",0,23773881,440,18.5077059988649
"26090",2020-05-11,"Taiwan",0,23773881,440,18.5077059988649
"26091",2020-05-12,"Taiwan",0,23773881,440,18.5077059988649
"26092",2020-05-13,"Taiwan",0,23773881,440,18.5077059988649
"26093",2020-05-14,"Taiwan",0,23773881,440,18.5077059988649
"26094",2020-05-15,"Taiwan",0,23773881,440,18.5077059988649
"26095",2020-05-16,"Taiwan",0,23773881,440,18.5077059988649
"26096",2020-05-17,"Taiwan",0,23773881,440,18.5077059988649
"26097",2020-05-18,"Taiwan",0,23773881,440,18.5077059988649
"26098",2020-05-19,"Taiwan",0,23773881,440,18.5077059988649
"26099",2020-05-20,"Taiwan",0,23773881,440,18.5077059988649
"26100",2020-05-21,"Taiwan",1,23773881,441,18.5497689670441
"26101",2020-05-22,"Taiwan",0,23773881,441,18.5497689670441
"26102",2020-05-23,"Taiwan",0,23773881,441,18.5497689670441
"26103",2020-05-24,"Taiwan",0,23773881,441,18.5497689670441
"26104",2020-05-25,"Taiwan",0,23773881,441,18.5497689670441
"26105",2020-05-26,"Taiwan",0,23773881,441,18.5497689670441
"26106",2020-05-27,"Taiwan",0,23773881,441,18.5497689670441
"26107",2020-05-28,"Taiwan",0,23773881,441,18.5497689670441
"26108",2020-05-29,"Taiwan",0,23773881,441,18.5497689670441
"26109",2020-05-30,"Taiwan",1,23773881,442,18.5918319352234
"26110",2020-05-31,"Taiwan",0,23773881,442,18.5918319352234
"26111",2020-06-01,"Taiwan",0,23773881,442,18.5918319352234
"26112",2020-06-02,"Taiwan",1,23773881,443,18.6338949034026
"26113",2020-06-03,"Taiwan",0,23773881,443,18.6338949034026
"26114",2020-06-04,"Taiwan",0,23773881,443,18.6338949034026
"26115",2020-06-05,"Taiwan",0,23773881,443,18.6338949034026
"26116",2020-06-06,"Taiwan",0,23773881,443,18.6338949034026
"26117",2020-06-07,"Taiwan",0,23773881,443,18.6338949034026
"26118",2020-06-08,"Taiwan",0,23773881,443,18.6338949034026
"26119",2020-06-09,"Taiwan",0,23773881,443,18.6338949034026
"26120",2020-06-10,"Taiwan",0,23773881,443,18.6338949034026
"26121",2020-06-11,"Taiwan",0,23773881,443,18.6338949034026
"26122",2020-06-12,"Taiwan",0,23773881,443,18.6338949034026
"26123",2020-06-13,"Taiwan",0,23773881,443,18.6338949034026
"26124",2020-06-14,"Taiwan",0,23773881,443,18.6338949034026
"26125",2020-06-15,"Taiwan",0,23773881,443,18.6338949034026
"26126",2020-06-16,"Taiwan",2,23773881,445,18.7180208397611
"26127",2020-06-17,"Taiwan",0,23773881,445,18.7180208397611
"26128",2020-06-18,"Taiwan",0,23773881,445,18.7180208397611
"26129",2020-06-19,"Taiwan",1,23773881,446,18.7600838079403
"26130",2020-06-20,"Taiwan",0,23773881,446,18.7600838079403
"26131",2020-06-21,"Taiwan",0,23773881,446,18.7600838079403
"26132",2020-06-22,"Taiwan",0,23773881,446,18.7600838079403
"26133",2020-06-23,"Taiwan",0,23773881,446,18.7600838079403
"26134",2020-06-24,"Taiwan",0,23773881,446,18.7600838079403
"26135",2020-06-25,"Taiwan",0,23773881,446,18.7600838079403
"26136",2020-06-26,"Taiwan",1,23773881,447,18.8021467761196
"26137",2020-06-27,"Taiwan",0,23773881,447,18.8021467761196
"26138",2020-06-28,"Taiwan",0,23773881,447,18.8021467761196
"26139",2020-06-29,"Taiwan",0,23773881,447,18.8021467761196
"26140",2020-06-30,"Taiwan",0,23773881,447,18.8021467761196
"26141",2020-07-01,"Taiwan",0,23773881,447,18.8021467761196
"26142",2020-07-02,"Taiwan",1,23773881,448,18.8442097442988
"26143",2020-07-03,"Taiwan",1,23773881,449,18.886272712478
"26144",2020-07-04,"Taiwan",0,23773881,449,18.886272712478
"26145",2020-07-05,"Taiwan",0,23773881,449,18.886272712478
"26146",2020-07-06,"Taiwan",0,23773881,449,18.886272712478
"26147",2020-07-07,"Taiwan",0,23773881,449,18.886272712478
"26148",2020-07-08,"Taiwan",0,23773881,449,18.886272712478
"26149",2020-07-09,"Taiwan",0,23773881,449,18.886272712478
"26150",2020-07-10,"Taiwan",2,23773881,451,18.9703986488365
"26151",2020-05-01,"Tajikistan",15,9321023,15,1.60926542075907
"26152",2020-05-02,"Tajikistan",0,9321023,15,1.60926542075907
"26153",2020-05-03,"Tajikistan",17,9321023,32,3.43309956428602
"26154",2020-05-04,"Tajikistan",44,9321023,76,8.1536114651793
"26155",2020-05-05,"Tajikistan",154,9321023,230,24.6754031183058
"26156",2020-05-06,"Tajikistan",63,9321023,293,31.4343178854939
"26157",2020-05-07,"Tajikistan",86,9321023,379,40.6607729645126
"26158",2020-05-08,"Tajikistan",82,9321023,461,49.4580905979955
"26159",2020-05-09,"Tajikistan",61,9321023,522,56.0024366424158
"26160",2020-05-10,"Tajikistan",90,9321023,612,65.6580291669702
"26161",2020-05-11,"Tajikistan",0,9321023,612,65.6580291669702
"26162",2020-05-12,"Tajikistan",49,9321023,661,70.9149628747832
"26163",2020-05-13,"Tajikistan",68,9321023,729,78.210299448891
"26164",2020-05-14,"Tajikistan",72,9321023,801,85.9347734685345
"26165",2020-05-15,"Tajikistan",106,9321023,907,97.306915775232
"26166",2020-05-16,"Tajikistan",211,9321023,1118,119.943916027243
"26167",2020-05-17,"Tajikistan",204,9321023,1322,141.829925749566
"26168",2020-05-18,"Tajikistan",202,9321023,1524,163.501366749122
"26169",2020-05-19,"Tajikistan",205,9321023,1729,185.494660832829
"26170",2020-05-20,"Tajikistan",0,9321023,1729,185.494660832829
"26171",2020-05-21,"Tajikistan",207,9321023,1936,207.702523639304
"26172",2020-05-22,"Tajikistan",204,9321023,2140,229.588533361628
"26173",2020-05-23,"Tajikistan",210,9321023,2350,252.118249252255
"26174",2020-05-24,"Tajikistan",201,9321023,2551,273.682405890426
"26175",2020-05-25,"Tajikistan",187,9321023,2738,293.744581469223
"26176",2020-05-26,"Tajikistan",362,9321023,3100,332.581520290208
"26177",2020-05-27,"Tajikistan",0,9321023,3100,332.581520290208
"26178",2020-05-28,"Tajikistan",0,9321023,3100,332.581520290208
"26179",2020-05-29,"Tajikistan",463,9321023,3563,382.254179610972
"26180",2020-05-30,"Tajikistan",0,9321023,3563,382.254179610972
"26181",2020-05-31,"Tajikistan",244,9321023,3807,408.431563788653
"26182",2020-06-01,"Tajikistan",0,9321023,3807,408.431563788653
"26183",2020-06-02,"Tajikistan",123,9321023,3930,421.627540238877
"26184",2020-06-03,"Tajikistan",83,9321023,4013,430.532142233744
"26185",2020-06-04,"Tajikistan",87,9321023,4100,439.865881674147
"26186",2020-06-05,"Tajikistan",189,9321023,4289,460.142625975711
"26187",2020-06-06,"Tajikistan",81,9321023,4370,468.83265924781
"26188",2020-06-07,"Tajikistan",83,9321023,4453,477.737261242677
"26189",2020-06-08,"Tajikistan",76,9321023,4529,485.890872707856
"26190",2020-06-09,"Tajikistan",80,9321023,4609,494.473621618571
"26191",2020-06-10,"Tajikistan",81,9321023,4690,503.16365489067
"26192",2020-06-11,"Tajikistan",73,9321023,4763,510.995413271698
"26193",2020-06-12,"Tajikistan",71,9321023,4834,518.612602929957
"26194",2020-06-13,"Tajikistan",68,9321023,4902,525.907939504065
"26195",2020-06-14,"Tajikistan",69,9321023,4971,533.310560439557
"26196",2020-06-15,"Tajikistan",64,9321023,5035,540.176759568129
"26197",2020-06-16,"Tajikistan",62,9321023,5097,546.828389973933
"26198",2020-06-17,"Tajikistan",63,9321023,5160,553.587304741121
"26199",2020-06-18,"Tajikistan",61,9321023,5221,560.131650785541
"26200",2020-06-19,"Tajikistan",58,9321023,5279,566.35414374581
"26201",2020-06-20,"Tajikistan",59,9321023,5338,572.683921067462
"26202",2020-06-21,"Tajikistan",61,9321023,5399,579.228267111882
"26203",2020-06-22,"Tajikistan",58,9321023,5457,585.450760072151
"26204",2020-06-23,"Tajikistan",56,9321023,5513,591.458684309651
"26205",2020-06-24,"Tajikistan",54,9321023,5567,597.252039824384
"26206",2020-06-25,"Tajikistan",63,9321023,5630,604.010954591572
"26207",2020-06-26,"Tajikistan",61,9321023,5691,610.555300635992
"26208",2020-06-27,"Tajikistan",56,9321023,5747,616.563224873493
"26209",2020-06-28,"Tajikistan",52,9321023,5799,622.142011665458
"26210",2020-06-29,"Tajikistan",50,9321023,5849,627.506229734655
"26211",2020-06-30,"Tajikistan",51,9321023,5900,632.977732165235
"26212",2020-07-01,"Tajikistan",54,9321023,5954,638.771087679968
"26213",2020-07-02,"Tajikistan",51,9321023,6005,644.242590110549
"26214",2020-07-03,"Tajikistan",53,9321023,6058,649.928661263898
"26215",2020-07-04,"Tajikistan",50,9321023,6108,655.292879333095
"26216",2020-07-05,"Tajikistan",51,9321023,6159,660.764381763675
"26217",2020-07-06,"Tajikistan",54,9321023,6213,666.557737278408
"26218",2020-07-07,"Tajikistan",49,9321023,6262,671.814670986221
"26219",2020-07-08,"Tajikistan",53,9321023,6315,677.50074213957
"26220",2020-07-09,"Tajikistan",49,9321023,6364,682.757675847383
"26221",2020-07-10,"Tajikistan",46,9321023,6410,687.692756471044
"26222",2019-12-31,"Thailand",0,69625581,0,0
"26223",2020-01-01,"Thailand",0,69625581,0,0
"26224",2020-01-02,"Thailand",0,69625581,0,0
"26225",2020-01-03,"Thailand",0,69625581,0,0
"26226",2020-01-04,"Thailand",0,69625581,0,0
"26227",2020-01-05,"Thailand",0,69625581,0,0
"26228",2020-01-06,"Thailand",0,69625581,0,0
"26229",2020-01-07,"Thailand",0,69625581,0,0
"26230",2020-01-08,"Thailand",0,69625581,0,0
"26231",2020-01-09,"Thailand",0,69625581,0,0
"26232",2020-01-10,"Thailand",0,69625581,0,0
"26233",2020-01-11,"Thailand",0,69625581,0,0
"26234",2020-01-12,"Thailand",0,69625581,0,0
"26235",2020-01-13,"Thailand",1,69625581,1,0.0143625372404433
"26236",2020-01-14,"Thailand",0,69625581,1,0.0143625372404433
"26237",2020-01-15,"Thailand",0,69625581,1,0.0143625372404433
"26238",2020-01-16,"Thailand",0,69625581,1,0.0143625372404433
"26239",2020-01-17,"Thailand",1,69625581,2,0.0287250744808866
"26240",2020-01-18,"Thailand",0,69625581,2,0.0287250744808866
"26241",2020-01-19,"Thailand",0,69625581,2,0.0287250744808866
"26242",2020-01-20,"Thailand",0,69625581,2,0.0287250744808866
"26243",2020-01-21,"Thailand",0,69625581,2,0.0287250744808866
"26244",2020-01-22,"Thailand",2,69625581,4,0.0574501489617731
"26245",2020-01-23,"Thailand",0,69625581,4,0.0574501489617731
"26246",2020-01-24,"Thailand",0,69625581,4,0.0574501489617731
"26247",2020-01-25,"Thailand",1,69625581,5,0.0718126862022164
"26248",2020-01-26,"Thailand",0,69625581,5,0.0718126862022164
"26249",2020-01-27,"Thailand",3,69625581,8,0.114900297923546
"26250",2020-01-28,"Thailand",6,69625581,14,0.201075521366206
"26251",2020-01-29,"Thailand",0,69625581,14,0.201075521366206
"26252",2020-01-30,"Thailand",0,69625581,14,0.201075521366206
"26253",2020-01-31,"Thailand",0,69625581,14,0.201075521366206
"26254",2020-02-01,"Thailand",5,69625581,19,0.272888207568422
"26255",2020-02-02,"Thailand",0,69625581,19,0.272888207568422
"26256",2020-02-03,"Thailand",0,69625581,19,0.272888207568422
"26257",2020-02-04,"Thailand",0,69625581,19,0.272888207568422
"26258",2020-02-05,"Thailand",6,69625581,25,0.359063431011082
"26259",2020-02-06,"Thailand",0,69625581,25,0.359063431011082
"26260",2020-02-07,"Thailand",0,69625581,25,0.359063431011082
"26261",2020-02-08,"Thailand",7,69625581,32,0.459601191694185
"26262",2020-02-09,"Thailand",0,69625581,32,0.459601191694185
"26263",2020-02-10,"Thailand",0,69625581,32,0.459601191694185
"26264",2020-02-11,"Thailand",0,69625581,32,0.459601191694185
"26265",2020-02-12,"Thailand",1,69625581,33,0.473963728934628
"26266",2020-02-13,"Thailand",0,69625581,33,0.473963728934628
"26267",2020-02-14,"Thailand",0,69625581,33,0.473963728934628
"26268",2020-02-15,"Thailand",1,69625581,34,0.488326266175072
"26269",2020-02-16,"Thailand",0,69625581,34,0.488326266175072
"26270",2020-02-17,"Thailand",0,69625581,34,0.488326266175072
"26271",2020-02-18,"Thailand",1,69625581,35,0.502688803415515
"26272",2020-02-19,"Thailand",0,69625581,35,0.502688803415515
"26273",2020-02-20,"Thailand",0,69625581,35,0.502688803415515
"26274",2020-02-21,"Thailand",0,69625581,35,0.502688803415515
"26275",2020-02-22,"Thailand",0,69625581,35,0.502688803415515
"26276",2020-02-23,"Thailand",0,69625581,35,0.502688803415515
"26277",2020-02-24,"Thailand",0,69625581,35,0.502688803415515
"26278",2020-02-25,"Thailand",2,69625581,37,0.531413877896401
"26279",2020-02-26,"Thailand",3,69625581,40,0.574501489617731
"26280",2020-02-27,"Thailand",0,69625581,40,0.574501489617731
"26281",2020-02-28,"Thailand",0,69625581,40,0.574501489617731
"26282",2020-02-29,"Thailand",2,69625581,42,0.603226564098618
"26283",2020-03-01,"Thailand",0,69625581,42,0.603226564098618
"26284",2020-03-02,"Thailand",1,69625581,43,0.617589101339061
"26285",2020-03-05,"Thailand",4,69625581,47,0.675039250300834
"26286",2020-03-07,"Thailand",3,69625581,50,0.718126862022164
"26287",2020-03-11,"Thailand",9,69625581,59,0.847389697186154
"26288",2020-03-12,"Thailand",11,69625581,70,1.00537760683103
"26289",2020-03-14,"Thailand",12,69625581,82,1.17772805371635
"26290",2020-03-15,"Thailand",0,69625581,82,1.17772805371635
"26291",2020-03-16,"Thailand",32,69625581,114,1.63732924541053
"26292",2020-03-17,"Thailand",63,69625581,177,2.54216909155846
"26293",2020-03-18,"Thailand",0,69625581,177,2.54216909155846
"26294",2020-03-19,"Thailand",0,69625581,177,2.54216909155846
"26295",2020-03-20,"Thailand",35,69625581,212,3.04485789497398
"26296",2020-03-21,"Thailand",154,69625581,366,5.25668863000224
"26297",2020-03-22,"Thailand",233,69625581,599,8.60315980702553
"26298",2020-03-23,"Thailand",122,69625581,721,10.3553893503596
"26299",2020-03-24,"Thailand",106,69625581,827,11.8778182978466
"26300",2020-03-25,"Thailand",107,69625581,934,13.414609782574
"26301",2020-03-26,"Thailand",111,69625581,1045,15.0088514162632
"26302",2020-03-27,"Thailand",91,69625581,1136,16.3158423051436
"26303",2020-03-28,"Thailand",0,69625581,1136,16.3158423051436
"26304",2020-03-29,"Thailand",109,69625581,1245,17.8813588643519
"26305",2020-03-30,"Thailand",143,69625581,1388,19.9352016897353
"26306",2020-03-31,"Thailand",263,69625581,1651,23.7125489839719
"26307",2020-04-01,"Thailand",0,69625581,1651,23.7125489839719
"26308",2020-04-02,"Thailand",120,69625581,1771,25.436053452825
"26309",2020-04-03,"Thailand",104,69625581,1875,26.9297573258312
"26310",2020-04-04,"Thailand",103,69625581,1978,28.4090986615968
"26311",2020-04-05,"Thailand",191,69625581,2169,31.1523432745215
"26312",2020-04-06,"Thailand",51,69625581,2220,31.8848326737841
"26313",2020-04-07,"Thailand",38,69625581,2258,32.4306090889209
"26314",2020-04-08,"Thailand",111,69625581,2369,34.0248507226101
"26315",2020-04-09,"Thailand",54,69625581,2423,34.8004277335941
"26316",2020-04-10,"Thailand",50,69625581,2473,35.5185545956162
"26317",2020-04-11,"Thailand",45,69625581,2518,36.1648687714362
"26318",2020-04-12,"Thailand",33,69625581,2551,36.6388325003708
"26319",2020-04-13,"Thailand",28,69625581,2579,37.0409835431032
"26320",2020-04-14,"Thailand",34,69625581,2613,37.5293098092783
"26321",2020-04-15,"Thailand",30,69625581,2643,37.9601859264916
"26322",2020-04-16,"Thailand",29,69625581,2672,38.3766995064644
"26323",2020-04-17,"Thailand",28,69625581,2700,38.7788505491969
"26324",2020-04-18,"Thailand",0,69625581,2700,38.7788505491969
